7951,-0.03,0.99,0.01,0.17,0.05,0.06,73.51,1.29,0.65
7961,-0.03,0.98,-0.00,0.11,0.02,0.09,73.81,1.29,0.65
7971,-0.03,0.98,-0.00,0.17,0.14,0.06,74.11,1.30,0.65
7981,-0.02,0.98,0.00,-0.09,0.16,-0.11,74.40,1.30,0.65
7991,-0.02,0.98,0.00,0.02,0.28,0.11,74.68,1.30,0.65
8001,-0.02,0.98,0.00,-0.09,0.11,-0.06,74.96,1.30,0.65
8011,-0.02,0.99,0.00,0.00,-0.01,-0.06,75.24,1.30,0.65
8021,-0.02,0.98,0.00,0.03,0.10,-0.02,75.50,1.30,0.65
8031,-0.02,0.98,0.00,0.19,-0.01,-0.05,75.76,1.30,0.65
8041,-0.03,0.98,-0.00,0.02,0.07,0.04,76.02,1.31,0.65
8051,-0.02,0.99,-0.00,-0.14,-0.05,0.14,76.27,1.31,0.65
8061,-0.03,0.99,0.00,-0.20,-0.21,0.12,76.51,1.32,0.65
8071,-0.02,0.99,0.01,-0.17,-0.07,0.09,76.74,1.31,0.65
8234,-0.02,0.99,0.00,0.09,-0.07,0.03,76.99,1.30,0.66
8244,-0.02,0.99,0.01,0.11,0.04,-0.06,77.22,1.30,0.66
8254,-0.03,0.99,0.00,-0.01,-0.10,0.01,77.44,1.31,0.66
8264,-0.03,0.98,0.00,-0.04,0.04,0.07,77.66,1.31,0.66
8274,-0.02,0.99,0.00,-0.09,-0.13,-0.11,77.88,1.31,0.66
8284,-0.02,0.98,0.00,-0.24,-0.02,0.04,78.09,1.31,0.66
8294,-0.02,0.98,0.00,-0.10,-0.01,0.03,78.30,1.30,0.66
8304,-0.02,0.99,0.00,0.11,-0.01,0.18,78.51,1.30,0.66
8314,-0.02,0.98,0.00,-0.15,0.05,-0.22,78.71,1.30,0.66
8324,-0.03,0.99,-0.00,-0.01,-0.21,0.11,78.91,1.30,0.66
8334,-0.03,0.99,-0.00,-0.18,0.02,-0.17,79.10,1.30,0.66
8344,-0.02,0.99,-0.00,-0.20,-0.02,-0.25,79.29,1.30,0.65
8354,-0.02,0.98,0.00,-0.14,0.16,0.07,79.48,1.31,0.65
8364,-0.02,0.99,0.00,0.17,0.18,-0.05,79.66,1.30,0.65
8374,-0.02,0.99,0.00,0.19,0.05,-0.18,79.84,1.31,0.65
8384,-0.02,0.99,0.00,0.00,0.05,0.12,80.03,1.30,0.65
8394,-0.02,0.98,0.00,-0.26,-0.07,-0.06,80.19,1.30,0.65
8404,-0.02,0.98,0.00,-0.47,0.18,-0.09,80.36,1.30,0.65
8414,-0.03,0.98,0.01,-0.12,0.04,-0.23,80.51,1.30,0.65
8424,-0.02,0.99,0.01,0.02,0.40,-0.06,80.67,1.30,0.65
8434,-0.04,0.98,-0.00,0.41,-0.24,-0.08,80.82,1.32,0.65
8444,-0.03,0.99,0.01,0.00,-0.11,0.14,80.96,1.32,0.65
8454,-0.03,0.98,0.00,0.06,-0.36,0.11,81.11,1.32,0.65
8464,-0.02,0.98,-0.00,-0.04,-0.01,-0.29,81.27,1.32,0.65
8474,-0.02,0.98,0.00,-0.06,-0.02,-0.09,81.41,1.32,0.65
8484,-0.02,0.98,0.01,0.02,-0.10,-0.09,81.56,1.31,0.65
8494,-0.02,0.99,-0.00,0.34,-0.15,-0.14,81.71,1.30,0.64
8504,-0.03,0.99,-0.01,0.22,-0.18,0.06,81.85,1.31,0.64
8514,-0.03,0.99,0.00,-0.06,-0.11,-0.14,81.99,1.31,0.64
8524,-0.03,0.98,-0.00,-0.21,0.04,0.01,82.11,1.32,0.64
8534,-0.02,0.98,0.00,-0.26,0.24,-0.22,82.24,1.32,0.64
8544,-0.02,0.99,-0.00,0.00,-0.05,-0.02,82.37,1.32,0.64
8554,-0.02,0.99,0.00,0.09,-0.04,-0.09,82.49,1.32,0.64
8564,-0.02,0.98,0.00,0.28,-0.05,0.03,82.62,1.32,0.64
8574,-0.02,0.99,0.00,0.26,-0.05,0.18,82.74,1.32,0.64
8584,-0.03,0.98,0.01,-0.21,0.04,0.20,82.83,1.33,0.64
8594,-0.02,0.98,0.00,0.00,0.14,-0.02,82.95,1.33,0.64
8604,-0.02,0.98,0.00,-0.14,-0.02,-0.03,83.05,1.33,0.64
8614,-0.02,0.98,0.00,-0.17,-0.16,0.14,83.16,1.33,0.64
8624,-0.03,0.99,0.01,0.08,-0.15,0.15,83.26,1.33,0.65
8634,-0.03,0.99,-0.00,0.31,-0.10,0.09,83.37,1.33,0.65
8644,-0.02,0.98,-0.00,0.02,0.02,0.06,83.48,1.33,0.65
8654,-0.02,0.98,-0.01,-0.03,0.11,-0.06,83.59,1.33,0.65
8664,-0.02,0.98,0.00,0.09,-0.04,0.24,83.70,1.33,0.65
8674,-0.02,0.99,0.00,0.05,0.11,-0.08,83.80,1.32,0.65
8684,-0.02,0.99,0.00,-0.14,-0.15,0.15,83.90,1.32,0.65
8694,-0.02,0.99,0.00,0.17,-0.19,0.03,83.99,1.31,0.65
8704,-0.02,0.99,0.00,0.08,-0.24,-0.02,84.08,1.31,0.65
8714,-0.02,0.98,-0.00,0.03,0.11,0.09,84.18,1.31,0.65
8724,-0.03,0.98,0.00,0.06,-0.11,0.03,84.26,1.32,0.65
8734,-0.02,0.99,0.00,0.02,0.01,0.14,84.35,1.32,0.65
8744,-0.02,0.99,0.00,-0.10,-0.16,-0.05,84.43,1.32,0.65
8754,-0.02,0.99,-0.00,-0.14,-0.02,-0.08,84.51,1.31,0.65
8764,-0.02,0.98,0.00,-0.01,-0.21,0.03,84.59,1.31,0.65
8774,-0.02,0.98,0.00,0.22,0.01,0.04,84.67,1.31,0.65
8784,-0.02,0.99,0.00,0.14,0.01,-0.09,84.75,1.31,0.65
8794,-0.02,0.99,-0.00,-0.07,0.19,-0.17,84.83,1.31,0.65
8804,-0.03,0.98,-0.01,-0.07,-0.16,0.04,84.91,1.32,0.65
8814,-0.02,0.98,-0.00,-0.03,0.11,-0.18,84.98,1.32,0.65
8824,-0.02,0.98,0.00,-0.04,0.10,-0.15,85.06,1.32,0.65
8834,-0.03,0.98,0.00,0.22,-0.01,-0.12,85.13,1.32,0.65
8844,-0.02,0.98,0.00,0.08,-0.02,0.04,85.20,1.32,0.65
8854,-0.02,0.99,0.00,0.17,0.08,0.03,85.27,1.32,0.65
8864,-0.03,0.99,0.00,-0.06,0.08,0.17,85.32,1.33,0.65
8874,-0.02,0.99,0.00,-0.20,0.02,-0.15,85.39,1.32,0.65
8884,-0.02,0.98,-0.00,-0.14,-0.18,0.20,85.45,1.32,0.65
8894,-0.02,0.98,0.00,-0.10,-0.08,-0.02,85.52,1.32,0.65
8904,-0.02,0.98,-0.00,0.11,0.01,-0.00,85.58,1.32,0.65
8914,-0.03,0.99,-0.00,0.15,-0.04,-0.00,85.64,1.32,0.65
8924,-0.02,0.99,0.00,0.28,-0.05,-0.02,85.70,1.32,0.65
8934,-0.02,0.98,0.00,0.14,-0.07,0.04,85.76,1.32,0.65
8944,-0.02,0.99,-0.00,-0.17,-0.01,0.11,85.82,1.32,0.65
8954,-0.02,0.98,0.00,-0.12,0.13,-0.02,85.87,1.32,0.65
8964,-0.02,0.99,0.00,-0.14,0.27,-0.00,85.93,1.31,0.65
8974,-0.02,0.98,0.01,0.12,0.11,-0.32,85.98,1.32,0.65
8984,-0.03,0.99,0.00,-0.07,-0.10,-0.06,86.03,1.32,0.65
8994,-0.03,0.98,0.00,-0.12,0.02,-0.14,86.07,1.32,0.64
9004,-0.02,0.99,0.00,-0.27,-0.07,0.17,86.12,1.32,0.65
9014,-0.02,0.98,0.00,-0.21,0.08,-0.15,86.16,1.32,0.64
9024,-0.02,0.99,0.00,-0.30,0.02,-0.11,86.21,1.32,0.64
9034,-0.02,0.99,0.01,0.03,0.22,-0.09,86.25,1.33,0.64
9044,-0.02,0.99,0.01,-0.10,-0.10,0.04,86.29,1.32,0.64
9054,-0.02,0.98,0.01,-0.03,0.04,0.06,86.33,1.32,0.64
9064,-0.02,0.99,0.01,0.06,-0.21,0.09,86.37,1.32,0.64
9074,-0.02,0.99,0.00,0.08,-0.13,-0.05,86.42,1.32,0.64
9084,-0.03,0.99,0.01,-0.23,-0.10,-0.08,86.45,1.32,0.64
9094,-0.03,0.98,0.00,-0.03,-0.28,0.07,86.49,1.32,0.64
9104,-0.02,0.99,0.00,0.00,-0.04,-0.02,86.53,1.32,0.64
9114,-0.02,0.99,0.00,0.06,0.04,0.03,86.57,1.32,0.64
9124,-0.02,0.99,-0.00,0.11,-0.11,0.15,86.61,1.32,0.65
9134,-0.02,0.98,-0.00,-0.07,0.05,-0.17,86.66,1.32,0.64
9144,-0.02,0.98,-0.00,-0.33,-0.02,-0.17,86.70,1.32,0.64
9154,-0.02,0.99,0.00,-0.10,0.13,0.06,86.74,1.32,0.64
9164,-0.02,0.98,0.01,-0.17,0.16,-0.00,86.76,1.32,0.64
9174,-0.02,0.98,0.00,0.22,-0.04,-0.12,86.81,1.32,0.64
9184,-0.02,0.99,-0.00,-0.10,0.07,-0.06,86.85,1.32,0.64
9194,-0.02,0.99,-0.00,0.05,0.02,0.15,86.88,1.32,0.64
9204,-0.03,0.98,0.00,-0.12,0.13,-0.12,86.91,1.33,0.64
9214,-0.02,0.99,0.01,-0.07,0.14,-0.09,86.93,1.33,0.64
9224,-0.02,0.99,0.00,-0.23,0.07,-0.06,86.97,1.33,0.64
9351,-0.02,0.99,0.00,-0.20,-0.08,-0.05,86.98,1.32,0.63
9361,-0.02,0.99,-0.00,-0.24,-0.30,0.14,87.01,1.32,0.63
9371,-0.02,0.98,0.01,0.03,-0.25,-0.03,87.04,1.31,0.63
9381,-0.02,0.98,0.01,-0.17,-0.13,-0.09,87.07,1.30,0.63
9391,-0.02,0.99,0.01,0.11,-0.28,0.11,87.10,1.29,0.63
9401,-0.02,0.98,0.01,0.02,-0.24,-0.17,87.12,1.29,0.63
9411,-0.03,0.98,0.01,0.20,0.08,-0.17,87.14,1.29,0.63
9421,-0.03,0.98,0.00,0.03,-0.10,-0.09,87.16,1.30,0.63
9431,-0.02,0.99,0.00,0.15,0.05,-0.11,87.19,1.30,0.63
9441,-0.03,0.99,-0.00,0.29,0.30,0.06,87.22,1.31,0.63
9451,-0.03,0.99,0.00,0.44,0.19,0.01,87.25,1.32,0.63
9461,-0.02,0.99,0.00,0.25,0.39,-0.02,87.28,1.32,0.63
9471,-0.02,0.99,0.00,0.37,0.54,-0.05,87.31,1.31,0.63
9481,-0.02,0.98,-0.00,0.15,0.51,-0.00,87.36,1.31,0.63
9491,-0.02,0.98,0.00,0.12,0.27,-0.08,87.39,1.31,0.63
9501,-0.02,0.98,-0.00,0.25,0.36,0.03,87.43,1.30,0.63
9511,-0.03,0.98,-0.00,0.19,0.08,0.01,87.45,1.31,0.63
9521,-0.03,0.98,0.00,0.22,-0.21,0.12,87.46,1.32,0.63
9531,-0.03,0.99,0.00,-0.09,-0.22,0.14,87.47,1.33,0.63
9541,-0.03,0.98,-0.01,-0.01,-0.05,0.06,87.50,1.33,0.63
9551,-0.02,0.98,-0.00,-0.04,-0.40,0.11,87.52,1.33,0.63
9561,-0.02,0.99,0.00,-0.06,-0.36,-0.02,87.54,1.32,0.63
9571,-0.02,0.99,0.00,-0.09,-0.25,-0.03,87.57,1.32,0.63
9581,-0.01,0.99,0.00,0.05,-0.31,-0.17,87.60,1.30,0.63
9591,-0.02,0.98,0.01,0.20,-0.37,0.09,87.62,1.29,0.63
9601,-0.02,0.99,-0.00,0.05,-0.08,-0.05,87.64,1.29,0.63
9611,-0.02,0.99,-0.00,-0.06,-0.18,0.04,87.67,1.29,0.63
9621,-0.03,0.98,-0.00,-0.14,0.01,0.09,87.68,1.30,0.63
9631,-0.03,0.98,-0.01,-0.21,0.33,-0.00,87.70,1.31,0.63
9641,-0.02,0.99,0.00,-0.03,0.36,-0.00,87.71,1.32,0.63
9651,-0.02,0.99,0.01,-0.14,0.19,-0.11,87.73,1.31,0.63
9661,-0.02,0.98,0.00,-0.14,0.51,-0.14,87.75,1.31,0.63
9671,-0.02,0.99,0.00,0.23,0.16,0.11,87.77,1.31,0.63
9681,-0.02,0.98,0.00,0.19,0.24,0.07,87.79,1.31,0.63
9691,-0.02,0.99,0.00,-0.03,0.04,-0.03,87.81,1.31,0.63
9701,-0.02,0.98,0.00,-0.06,0.16,-0.35,87.82,1.32,0.63
9711,-0.03,0.98,0.00,-0.10,-0.04,0.09,87.83,1.32,0.63
9721,-0.03,0.99,-0.00,0.06,-0.11,0.01,87.84,1.33,0.63
9731,-0.03,0.99,-0.00,0.00,-0.10,0.06,87.85,1.34,0.63
9741,-0.02,0.98,-0.00,-0.04,-0.11,0.07,87.86,1.34,0.63
9751,-0.02,0.99,0.00,0.00,-0.34,0.24,87.89,1.33,0.63
9761,-0.01,0.99,0.01,0.06,-0.28,-0.03,87.91,1.32,0.63
9771,-0.02,0.98,0.00,-0.14,-0.21,-0.23,87.92,1.31,0.63
9781,-0.02,0.99,0.00,0.05,-0.07,0.03,87.94,1.30,0.63
9791,-0.02,0.98,0.00,0.08,-0.25,-0.23,87.97,1.29,0.63
9801,-0.02,0.98,-0.00,-0.03,-0.02,0.06,87.98,1.29,0.63
9811,-0.03,0.98,0.00,0.00,0.08,0.01,87.99,1.30,0.63
9821,-0.03,0.99,-0.00,0.14,0.04,-0.11,88.00,1.31,0.63
9831,-0.02,0.98,0.00,-0.15,0.16,0.01,88.00,1.31,0.63
9841,-0.02,0.98,-0.00,-0.07,0.43,0.14,88.02,1.32,0.63
9851,-0.02,0.98,0.00,-0.21,0.47,0.01,88.03,1.32,0.63
9861,-0.01,0.98,0.00,0.03,0.18,0.21,88.05,1.31,0.63
9871,-0.01,0.98,0.01,0.25,0.36,0.09,88.07,1.30,0.63
9881,-0.02,0.99,-0.00,0.05,0.16,-0.12,88.08,1.30,0.63
9891,-0.03,0.98,-0.00,-0.14,-0.05,0.03,88.09,1.31,0.63
9901,-0.03,0.99,-0.01,-0.36,-0.08,0.03,88.10,1.32,0.63
9911,-0.03,0.99,-0.00,-0.20,-0.01,0.07,88.10,1.33,0.63
9921,-0.03,0.98,-0.00,-0.38,0.11,0.06,88.10,1.34,0.63
9931,-0.02,0.98,0.00,0.12,-0.16,0.06,88.11,1.34,0.63
9941,-0.02,0.98,0.01,0.14,-0.13,0.03,88.12,1.33,0.63
9951,-0.02,0.98,0.01,0.12,-0.16,0.17,88.11,1.33,0.64
9961,-0.02,0.99,0.01,0.32,-0.22,0.03,88.12,1.32,0.64
9971,-0.02,0.98,0.00,0.11,-0.10,0.01,88.13,1.32,0.64
9981,-0.02,0.98,0.00,-0.04,-0.34,-0.06,88.14,1.31,0.64
9991,-0.02,0.98,0.00,0.05,0.01,-0.17,88.15,1.32,0.63
10001,-0.02,0.98,-0.00,0.08,-0.01,-0.06,88.16,1.32,0.63
10011,-0.02,0.99,-0.01,-0.10,0.10,0.06,88.19,1.32,0.63
10021,-0.02,0.98,-0.01,-0.01,0.31,0.06,88.20,1.32,0.63
10031,-0.02,0.98,-0.00,-0.04,0.56,0.03,88.22,1.32,0.63
10041,-0.01,0.99,-0.01,-0.12,0.34,0.11,88.25,1.31,0.64
10051,-0.01,0.99,-0.00,-0.14,0.18,-0.08,88.27,1.30,0.64
10061,-0.02,0.98,0.00,-0.20,0.27,-0.11,88.27,1.30,0.63
10071,-0.02,0.98,0.01,-0.18,0.16,-0.03,88.27,1.31,0.63
10081,-0.03,0.98,0.01,-0.20,0.10,0.04,88.25,1.31,0.63
10091,-0.03,0.98,0.01,-0.01,0.18,-0.08,88.24,1.33,0.63
10101,-0.04,0.98,0.01,-0.01,-0.08,-0.06,88.22,1.34,0.63
10111,-0.04,0.98,0.01,0.08,-0.31,-0.03,88.20,1.36,0.63
10121,-0.03,0.99,0.01,0.31,-0.01,-0.09,88.19,1.36,0.63
10131,-0.02,0.99,0.01,0.06,-0.30,0.11,88.19,1.35,0.63
10141,-0.02,0.98,0.00,0.22,-0.60,-0.03,88.20,1.34,0.63
10151,-0.01,0.99,0.00,0.17,-0.66,0.01,88.23,1.32,0.63
10161,-0.01,0.99,-0.00,0.00,-0.07,-0.18,88.26,1.31,0.63
10171,-0.01,0.99,-0.01,0.14,0.08,0.04,88.30,1.29,0.63
10181,-0.02,0.99,-0.02,-0.10,0.11,0.07,88.33,1.29,0.63
10191,-0.02,0.99,-0.01,0.15,0.42,0.09,88.35,1.30,0.63
10201,-0.03,0.99,-0.02,-0.07,0.40,-0.18,88.37,1.31,0.63
10211,-0.03,0.98,-0.01,-0.24,0.56,0.04,88.37,1.33,0.63
10221,-0.03,0.98,-0.01,-0.30,0.43,-0.05,88.37,1.34,0.63
10231,-0.02,0.98,0.01,-0.06,0.82,0.09,88.37,1.34,0.63
10241,-0.01,0.98,0.02,0.14,0.57,0.07,88.37,1.34,0.63
10251,-0.02,0.98,0.02,0.14,0.42,-0.25,88.36,1.33,0.63
10261,-0.02,0.99,0.02,0.26,0.21,0.18,88.35,1.33,0.63
10271,-0.03,0.98,0.01,-0.20,0.05,-0.03,88.34,1.34,0.63
10281,-0.04,0.98,0.00,-0.27,-0.22,-0.09,88.32,1.35,0.63
10291,-0.05,0.99,-0.01,-0.29,-0.42,-0.12,88.31,1.38,0.63
10301,-0.04,0.99,-0.01,-0.50,-0.50,-0.12,88.30,1.40,0.63
10311,-0.03,0.98,-0.00,0.02,-0.79,-0.03,88.30,1.39,0.63
10321,-0.02,0.98,0.01,0.09,-0.83,0.09,88.31,1.38,0.63
10331,-0.01,0.98,0.01,0.15,-1.02,0.06,88.32,1.35,0.63
10341,0.00,0.98,0.02,0.40,-1.03,-0.08,88.34,1.31,0.63
10468,-0.03,0.99,0.01,0.20,0.54,0.06,88.35,1.39,0.64
10478,-0.04,0.98,0.00,0.25,0.43,-0.18,88.33,1.42,0.63
10488,-0.05,0.98,0.00,-0.07,0.05,-0.03,88.31,1.45,0.63
10498,-0.05,0.98,0.01,-0.07,-0.34,0.12,88.27,1.47,0.63
10508,-0.03,0.98,0.01,0.09,-0.62,0.09,88.26,1.47,0.64
10518,-0.02,0.99,0.01,0.06,-0.83,-0.05,88.26,1.45,0.64
10528,-0.01,0.99,0.01,0.26,-1.12,-0.15,88.27,1.43,0.63
10538,-0.00,0.99,0.01,0.20,-0.97,-0.03,88.29,1.39,0.63
10548,-0.01,0.99,-0.00,0.19,-1.09,-0.11,88.32,1.36,0.63
10558,-0.02,0.99,-0.00,-0.06,-1.21,0.03,88.34,1.34,0.63
10568,-0.03,0.98,-0.01,-0.04,-0.89,-0.06,88.35,1.34,0.63
10578,-0.04,0.98,-0.02,0.15,-0.57,-0.08,88.36,1.35,0.63
10588,-0.03,0.99,-0.01,0.20,-0.40,-0.05,88.37,1.35,0.63
10598,-0.03,0.99,-0.01,0.11,0.04,0.04,88.38,1.36,0.63
10608,-0.02,0.99,-0.00,0.26,0.42,0.07,88.40,1.36,0.63
10618,-0.00,0.98,0.00,0.20,0.65,0.09,88.43,1.34,0.63
10628,-0.01,0.99,0.00,0.17,0.69,0.18,88.45,1.33,0.63
10638,-0.01,0.99,0.01,-0.12,0.77,0.04,88.45,1.32,0.64
10648,-0.02,0.99,0.01,0.23,0.76,0.14,88.46,1.32,0.64
10658,-0.03,0.99,0.00,0.00,0.66,0.04,88.46,1.34,0.64
10668,-0.04,0.98,-0.00,-0.18,0.33,0.09,88.45,1.36,0.64
10678,-0.04,0.98,-0.00,-0.12,0.18,-0.02,88.43,1.38,0.64
10688,-0.04,0.98,-0.01,-0.12,0.13,-0.12,88.42,1.40,0.64
10698,-0.03,0.99,-0.00,-0.15,-0.13,-0.17,88.42,1.41,0.63
10708,-0.02,0.99,0.00,-0.46,-0.31,-0.15,88.42,1.40,0.63
10718,-0.01,0.98,0.01,-0.04,-0.62,0.03,88.43,1.37,0.63
10728,-0.01,0.98,0.01,-0.20,-0.62,-0.09,88.44,1.35,0.63
10738,-0.01,0.99,0.01,-0.17,-0.63,-0.06,88.45,1.33,0.63
10748,-0.02,0.99,0.01,-0.07,-0.62,-0.17,88.45,1.32,0.63
10758,-0.03,0.99,0.01,-0.07,-0.42,-0.05,88.44,1.32,0.63
10768,-0.03,0.99,-0.00,-0.07,-0.44,-0.05,88.44,1.33,0.63
10778,-0.03,0.99,0.00,-0.14,0.08,0.23,88.43,1.34,0.63
10788,-0.03,0.98,-0.01,-0.17,0.10,-0.02,88.44,1.34,0.63
10798,-0.02,0.98,0.00,-0.18,0.27,0.04,88.44,1.34,0.63
